emotion,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
happy,-532.5121,34.02249,-22.207811,7.5631685,-11.403782,-8.292998,-12.988604,-13.724584,-1.4710577,-8.216422,-5.243804,-7.6189938,-5.1933155,0.4102774,0.429192,0.42313758,0.49113792,0.5150167,0.45199716,0.35947332,0.35020196,0.31324676,0.32868347,0.39200598,0.34882113
happy,-461.4482,23.216736,-36.05577,-0.18574421,-16.843899,-14.932693,-11.233953,-16.175718,-1.9415708,-8.689753,-3.8411222,-4.58328,0.7737569,0.4325622,0.35974523,0.3610376,0.3879837,0.37093475,0.38065988,0.4029531,0.43291822,0.41817263,0.4450516,0.61029226,0.5326301
sad,-607.35516,49.292084,-13.250259,8.0271015,-6.712912,-6.332767,-11.95242,-13.933603,-4.474446,-5.6487126,-3.1302054,-7.5680537,-3.9550247,0.40499815,0.44516882,0.43704304,0.44336104,0.4173584,0.41970783,0.40088713,0.42402235,0.506884,0.5576848,0.52755153,0.4513612
sad,-602.9377,57.13116,-11.129558,12.200434,-5.957297,-6.0491567,-16.37285,-16.597637,-0.121272504,-7.2189035,-2.540462,-8.525034,-1.9755923,0.44079846,0.49922565,0.42643312,0.38202003,0.35243547,0.3953707,0.39119083,0.48394185,0.47184876,0.54140466,0.61800444,0.50571007
sad,-643.5884,37.339703,-2.1946783,7.2371736,-1.8242168,1.677879,-12.133219,-9.763294,-3.1995294,-4.6213055,0.6871343,-8.721854,-0.6672247,0.34818983,0.25994584,0.27424172,0.48396176,0.5140171,0.487286,0.45178714,0.4493898,0.48211825,0.49475738,0.5030513,0.4683092
sad,-619.9806,44.383465,-9.319397,7.7720094,-5.983796,-3.8899972,-16.67667,-15.394002,-4.714943,-9.532076,-1.6389762,-10.823259,-4.0527267,0.44445577,0.43822864,0.41854653,0.46477637,0.3952455,0.37637883,0.4034126,0.44869596,0.4789491,0.5453228,0.6244095,0.51158917
sad,-517.7404,40.14826,-19.445515,4.877653,-14.520422,-10.693181,-11.246041,-15.892291,-0.6645947,-4.064484,-2.8820367,-0.3761808,-2.3444161,0.39050087,0.4124579,0.34094322,0.36869085,0.4138451,0.48935395,0.4436421,0.47379532,0.47656414,0.48845232,0.47847223,0.4014381
sad,-481.36774,32.74456,-32.77227,-1.7123171,-18.528334,-14.051674,-16.869589,-17.937815,1.7653782,-7.9151893,-4.807503,-4.7484117,0.00974731,0.32701766,0.2290881,0.26327097,0.29777205,0.32838902,0.43001413,0.41128823,0.40770495,0.50320274,0.5747829,0.61613023,0.41926453
sad,-517.8257,26.332302,-25.761307,-3.6503615,-14.215188,-14.353972,-14.60076,-18.730078,-2.0607152,-7.3227496,-6.4409466,-4.1822495,-7.3181505,0.41566598,0.4336391,0.40867725,0.482676,0.5308476,0.43788245,0.452293,0.49488458,0.41178265,0.4480199,0.41010582,0.38506415
sad,-459.8694,24.867077,-26.617569,-3.787882,-15.529102,-15.7646475,-11.492531,-17.144299,-1.1007023,-5.5245247,-4.8939104,-2.455573,-5.2961287,0.34744284,0.278923,0.30713803,0.3043125,0.25124732,0.321782,0.49572754,0.6153005,0.5397375,0.47355747,0.45781568,0.40098003
angry,-573.7029,46.2274,-3.0487046,9.26467,-8.199549,2.1778753,-4.939845,-8.484935,-2.8921778,-3.3830805,-2.7406209,-3.6849377,-1.3130078,0.4244048,0.40929312,0.42622253,0.48674712,0.46483526,0.48605767,0.50258833,0.5227422,0.531407,0.4852058,0.4943423,0.44711852
angry,-562.4443,47.828163,-6.3568077,13.948828,-7.4776487,-0.6847296,-5.6565757,-9.907001,-3.3526495,-2.017377,-2.474146,-4.734036,-1.3576015,0.43473536,0.46317407,0.46482745,0.48093656,0.52789384,0.5671129,0.4447003,0.4679592,0.4470669,0.47534397,0.508374,0.42036232
angry,-618.84204,47.093376,-0.75339746,7.6923604,-3.5849812,-4.195743,-12.802498,-10.982706,-3.872225,-9.115276,-3.7993007,-9.374801,-3.4533875,0.44716537,0.40546462,0.39717072,0.46493965,0.5372484,0.535945,0.44798094,0.43405703,0.51654,0.5129727,0.5305643,0.49816865
angry,-602.7196,39.26406,-7.5242505,6.502476,-8.233526,-5.2433577,-14.241027,-12.54163,-3.0338562,-9.057534,-3.5257409,-9.168857,-3.5688176,0.46902344,0.48627773,0.5321788,0.5389243,0.53897685,0.56259525,0.5193748,0.511779,0.49715993,0.46608254,0.4759656,0.4391872
angry,-434.90372,39.348347,-12.447448,3.2421708,-9.069116,-1.8290868,-1.8243138,-8.481354,-1.043028,-3.5430732,-1.4808667,-3.2851021,-4.718019,0.57915735,0.5658335,0.536417,0.56148887,0.6300513,0.5899384,0.54197294,0.57586646,0.5622651,0.5790193,0.5316181,0.5380966
angry,-366.4473,29.190691,-24.625286,-4.337716,-11.885275,-4.507647,-3.3480802,-9.762997,-2.7007618,-6.003194,-3.7365777,-5.510413,-4.960829,0.613796,0.6291618,0.5477606,0.5400001,0.51525253,0.4306872,0.47593793,0.5251467,0.5042127,0.5870758,0.5812188,0.5878312
angry,-463.1262,40.98177,-12.609187,3.7121825,-8.390005,-2.5605516,-5.9170737,-12.70006,-2.2939205,-7.0275493,-1.2604046,-4.885943,-4.4476275,0.4921119,0.46989298,0.4769174,0.5512381,0.5448215,0.49333924,0.40673316,0.44514287,0.4451911,0.50024664,0.5113997,0.49329478
angry,-405.2791,37.37478,-21.138288,-6.114494,-8.990743,-5.3009367,-4.927432,-11.887438,0.35913104,-1.9843943,-5.078613,-4.752616,-8.115665,0.41037643,0.48117012,0.4561991,0.4679385,0.46174917,0.51398176,0.43172923,0.43213892,0.5051897,0.5123452,0.49217913,0.41674778
fearful,-510.69238,42.60063,-9.610318,9.712354,-6.893099,-5.712348,-15.720575,-5.9605184,-0.16550457,-5.0594106,-1.6656387,-2.292129,-0.8757826,0.47933066,0.48673746,0.41495436,0.42682272,0.48270476,0.559976,0.50179815,0.49744022,0.5818168,0.60636276,0.5546563,0.51426613
fearful,-524.0426,39.15343,-12.422843,10.857902,-6.7999067,-5.0096064,-14.635825,-9.230948,2.1263483,-5.8068366,-4.221001,-2.6033208,0.98237497,0.5080986,0.43025056,0.36686274,0.43777165,0.49082455,0.4752321,0.43159187,0.48488003,0.44862962,0.5385187,0.6013988,0.51528794
fearful,-567.67206,35.94203,-14.292701,7.303399,-11.892288,-7.612615,-22.346262,-11.427357,-1.6900705,-9.741268,-5.2810173,-9.347682,-4.790233,0.3837742,0.35293382,0.3172486,0.38378182,0.47352642,0.533992,0.36574066,0.3890986,0.38443112,0.4680583,0.6101345,0.4662566
fearful,-557.19135,35.04907,-12.40895,6.161908,-10.207895,-9.649839,-19.428858,-9.933368,-0.8685457,-9.623722,-5.8085375,-6.856803,-5.7475085,0.5508943,0.41203487,0.40755585,0.47731903,0.52780837,0.5046689,0.46725053,0.44591293,0.47174585,0.5601903,0.678434,0.5749724
fearful,-423.36456,27.699661,-25.340696,1.9111229,-9.957483,-7.9544063,-10.232956,-11.995536,5.7337203,-4.1425157,-6.542087,-1.3456078,3.2158504,0.35257024,0.34421617,0.3302081,0.35416043,0.3621751,0.37807128,0.50266284,0.6181889,0.6522893,0.6562466,0.49728432,0.39294007
fearful,-387.5882,21.061426,-31.16413,-4.569701,-12.833415,-8.467057,-12.700809,-15.682583,-1.7059883,-3.9826949,-1.598141,8.898751,16.022392,0.4440486,0.40684137,0.34332398,0.29574615,0.3384653,0.37380683,0.41281623,0.48605078,0.50393957,0.6088538,0.58072215,0.51177424
fearful,-419.2551,26.097898,-25.563858,-5.894686,-13.96365,-11.094606,-20.081207,-16.288992,-4.1183453,-8.144652,-3.992139,4.1824584,9.3953,0.41546828,0.36036867,0.34787482,0.40413156,0.38539985,0.51136345,0.49513623,0.48660386,0.52151644,0.5640107,0.5573418,0.44531447
fearful,-413.4525,20.880054,-31.311941,-5.073444,-12.803198,-8.607818,-14.28962,-18.396967,-3.4537568,-6.907317,-3.167104,8.242823,14.903979,0.48644027,0.40257436,0.43347943,0.45893812,0.40087777,0.36352685,0.37358573,0.43557274,0.50210524,0.5344547,0.6054964,0.5626465
disgust,-602.4453,45.060886,-7.1846743,13.355215,-5.967981,-3.3509145,-15.749502,-5.7550435,1.8523587,-8.866784,-0.62729514,-5.8640766,-1.4851675,0.54099566,0.43216074,0.40361056,0.4686327,0.476241,0.49928966,0.44462976,0.49857304,0.53474236,0.5678459,0.5773991,0.57427883
disgust,-592.3943,59.398003,-10.669751,17.32788,-8.11642,-1.092388,-16.621489,-13.505206,-0.17233238,-8.322158,-1.3634619,-7.877776,-1.729511,0.49828997,0.52867395,0.5557147,0.5402841,0.47544524,0.46102798,0.42662066,0.4969654,0.466726,0.49010974,0.4795358,0.4983963
disgust,-630.57043,48.49846,-8.890714,5.0555058,-5.0900116,-5.28896,-18.686838,-9.790212,-1.3866456,-7.8941493,-4.828388,-9.311872,-4.553585,0.41574043,0.3985329,0.40446755,0.478281,0.5049837,0.545348,0.47683153,0.44579282,0.47744998,0.53936356,0.47173572,0.42506292
disgust,-612.0457,52.84599,-3.8222067,5.7118397,-5.0964327,-2.718243,-15.668552,-6.404826,0.35070392,-6.3889456,-1.8465053,-10.393201,-0.9816234,0.39107418,0.4323546,0.47366425,0.5364816,0.57389367,0.58645755,0.51550716,0.4897226,0.45795634,0.5031608,0.52223915,0.41838104
disgust,-537.1106,41.23009,-15.370841,9.5936985,-8.523588,-8.5977,-17.191484,-6.933248,2.751173,-8.682304,-5.7261276,-4.186527,-5.3292885,0.39302012,0.37578183,0.39430103,0.4705961,0.52826107,0.52667284,0.47829643,0.48916095,0.45930812,0.5306278,0.52441883,0.4459974
disgust,-507.32053,44.405277,-25.18316,-1.5677373,-16.7182,-6.2304316,-21.537188,-16.472828,-0.6045301,-11.857113,-6.205703,-10.870019,-7.9944596,0.3475978,0.39375082,0.40730155,0.34608448,0.41714054,0.49574152,0.48373753,0.48954812,0.4605577,0.4367917,0.37008837,0.2973663
disgust,-504.98425,35.51345,-14.525587,5.165048,-11.698912,-12.096737,-19.824211,-7.9407763,3.528434,-13.269082,-2.300796,-8.439035,-6.1116276,0.38601568,0.40098593,0.44443193,0.4415221,0.45087072,0.51298195,0.44113508,0.5068575,0.47287607,0.5347434,0.5682414,0.4456668
disgust,-519.3345,35.851147,-15.678156,0.7624774,-8.914817,-7.878758,-15.0636215,-16.308117,-1.9382317,-11.496713,-2.8706536,-11.342289,-4.4928293,0.40889734,0.41285416,0.39949146,0.42887846,0.5079536,0.51050264,0.38689882,0.35890698,0.4087782,0.49239725,0.53808194,0.438125
surprised,-613.9549,49.649998,-13.164766,8.423008,-9.0872345,-6.2871847,-14.420806,-10.51512,-2.3449533,-9.983872,-4.9056396,-7.267274,-4.7754626,0.45919347,0.4617483,0.43318313,0.46573654,0.5892122,0.56893593,0.48682112,0.4487917,0.46306503,0.42307258,0.4751971,0.45068294
surprised,-578.9917,46.107796,-6.967639,8.562983,-3.1211896,-3.6451948,-7.8844175,-8.975305,0.17354946,-4.9369054,-3.169106,-4.2735786,-1.1388541,0.49256867,0.47777697,0.4588782,0.5249579,0.5512885,0.5881048,0.56952006,0.5775588,0.5904295,0.49668494,0.5593536,0.51424074
surprised,-604.85535,39.360832,-8.747823,8.091179,-7.1486845,-4.1333776,-14.638021,-10.269355,-5.000148,-7.3479314,-3.7536752,-8.250889,-2.6772566,0.47335243,0.40328747,0.40925717,0.5046082,0.5833797,0.63932383,0.52662265,0.4507801,0.46460542,0.5143417,0.5557216,0.48888966
surprised,-594.55176,40.33238,-8.753143,5.3541927,-8.745971,-6.771946,-18.439259,-13.738576,-5.876514,-9.582111,-3.4109972,-12.145612,-4.583094,0.40290862,0.3442955,0.42919138,0.6343112,0.5071023,0.44411543,0.37933588,0.47542587,0.48651713,0.47567767,0.45084837,0.43273667
surprised,-543.3744,45.287,-14.5425,5.7187867,-8.219743,-7.8092947,-18.013935,-8.259461,-1.4943702,-4.958434,-4.266103,-8.594965,-3.4826574,0.42946547,0.4017961,0.4020716,0.4071919,0.4412986,0.5802684,0.5327299,0.49338725,0.45710722,0.47983104,0.52392787,0.43820328
surprised,-517.4488,32.735302,-19.878891,5.633234,-13.918377,-9.85886,-17.373884,-8.203128,-1.4060044,-5.616305,-5.9015493,-9.560698,-2.955323,0.42889246,0.37807462,0.3864464,0.40027103,0.40535706,0.47041905,0.426467,0.47738433,0.52696353,0.605676,0.59204596,0.4994285
surprised,-537.53735,42.599957,-10.491359,3.849776,-8.786033,-9.201353,-14.252071,-9.898857,0.8762647,-9.932871,-3.0669148,-5.2065005,-2.0845764,0.4756377,0.4138422,0.36511528,0.37720266,0.41849503,0.52775466,0.5350771,0.48136848,0.44602218,0.4409328,0.5327942,0.5345099
surprised,-560.6469,38.451786,-14.335855,-3.5371466,-10.289677,-13.266879,-18.029585,-13.236847,-2.9771645,-12.038563,-6.612304,-12.298507,-7.2943535,0.41928223,0.42491046,0.39015436,0.38125253,0.44875708,0.5823599,0.546721,0.48906335,0.43729007,0.48737478,0.5423476,0.44319215
neutral,-727.8245,62.115917,0.054145336,15.53574,5.436438,0.3250881,-2.9627488,-3.7934332,-1.3364732,3.8823788,-1.9945301,6.6225777,-2.3939395,0.53770083,0.553813,0.5722663,0.54842836,0.5256607,0.56684375,0.63891625,0.65479094,0.6644546,0.62836426,0.6054226,0.5448153
neutral,-708.4268,60.55888,1.2293229,12.414659,5.003311,0.6530107,-5.1920295,-4.196484,-0.5854945,3.2669053,-2.3197577,7.118277,-1.7109879,0.58265907,0.5804289,0.5311403,0.54413104,0.53969175,0.5225794,0.6093991,0.5806994,0.6159921,0.6039363,0.5391428,0.5113853
neutral,-712.13837,57.39383,-0.60688525,12.745105,7.024855,1.2855866,-7.137324,-5.6839976,-1.0283018,4.8044186,-3.2527754,8.027534,-2.386009,0.5546467,0.593156,0.55775845,0.56755096,0.53993946,0.5252444,0.56473815,0.60172474,0.6257109,0.6559671,0.66625494,0.5558303
neutral,-694.5659,50.742218,-2.2981484,13.333029,3.8975775,0.57016313,-6.4467945,-7.990958,-1.628063,4.4844584,-5.282519,7.8341956,-4.7055955,0.5438435,0.58753866,0.5458838,0.52915066,0.5297877,0.52910686,0.60842496,0.5833899,0.6381673,0.6535959,0.6256083,0.54832524
calm,-711.30695,76.34759,5.35851,21.052565,8.712029,3.0168862,-5.373824,-4.5140514,-0.5112285,0.6562173,-3.1518805,10.569691,-3.2098403,0.5285566,0.5518412,0.5665849,0.49813083,0.49947235,0.5158496,0.5835303,0.6429386,0.6058342,0.61086214,0.66771317,0.5733604
calm,-722.6774,71.07176,1.8291855,17.16859,6.8826847,2.665207,-3.5565045,-2.8743153,-2.291484,0.31142905,-4.331246,10.80566,-3.1599035,0.55798924,0.590713,0.543626,0.52799547,0.50040376,0.50240076,0.53385943,0.58977413,0.61050165,0.5965554,0.6074526,0.5595232
calm,-723.74994,69.51018,10.7073555,17.402416,8.740743,5.6443543,-4.0736136,-4.7401457,0.8156932,2.7553017,-4.602583,9.886097,-2.4031284,0.48984492,0.5423901,0.53873575,0.4848492,0.53228116,0.51772445,0.61449766,0.63279396,0.6740998,0.7155351,0.63245124,0.49832705
calm,-721.1196,64.31542,5.5729384,16.548681,4.398678,4.3784666,-6.8791957,-5.692659,0.03900896,2.8708558,-3.213021,10.071333,-3.109924,0.5633828,0.4937885,0.49437162,0.47891977,0.50105375,0.56744367,0.579233,0.6015436,0.5975322,0.6092049,0.6881245,0.64493793
calm,-729.1753,67.64685,3.7001731,17.828672,9.449436,3.0821536,-5.2607594,-5.682016,0.9609319,5.7278395,-2.234087,6.827387,-2.6851964,0.50446105,0.5829918,0.5526109,0.5512512,0.56529456,0.61189204,0.68006665,0.6150556,0.58204156,0.6124397,0.6259483,0.52017784
calm,-700.5118,64.564804,-3.645659,13.777,7.9618607,2.173726,-4.4109774,-6.9346023,-2.4730659,5.0100775,-2.9763515,6.250004,-4.1185284,0.45895907,0.5094472,0.55105615,0.47442156,0.46781114,0.51069576,0.6028298,0.6278027,0.5582235,0.53277886,0.56300485,0.52292246
calm,-700.412,56.31798,-0.38393906,16.601871,5.3702683,3.1619792,-5.591091,-8.469783,0.72772086,5.164726,-2.0316944,7.99496,-4.021843,0.5352321,0.5344556,0.5066568,0.57418454,0.5298938,0.5481719,0.5569949,0.5521218,0.5606899,0.56941694,0.5724844,0.51099145
calm,-708.53125,59.96003,-2.7052739,15.081983,2.8180308,2.2010608,-4.1212845,-9.01815,-0.65358484,2.6531603,-1.158688,7.3857565,-3.3559291,0.5222411,0.46856785,0.52104115,0.52247256,0.5352712,0.5545196,0.5714458,0.64054507,0.63197064,0.5861698,0.6036289,0.5766054
happy,-658.9008,54.06463,-8.249563,14.40019,3.0410528,-1.6735811,-5.8675985,-7.8011656,-1.833772,4.4492817,-5.226819,8.384755,-6.3535867,0.4862217,0.5209144,0.6129182,0.5958649,0.51392865,0.50038993,0.5897919,0.5708992,0.58445305,0.6466162,0.6689799,0.5641318
happy,-665.2159,55.38753,-7.321561,13.719396,5.2646885,-1.8266236,-5.371586,-7.7706566,-3.2418077,5.513667,-6.192494,8.604018,-6.3755183,0.44493413,0.4751405,0.5282765,0.5565415,0.5848615,0.49306145,0.4284048,0.4703711,0.55279845,0.60696673,0.6005952,0.5926478
happy,-654.4929,49.24912,-1.6363288,9.90654,4.0173764,-1.1869469,-8.480831,-8.257088,-3.9669065,3.3734393,-4.999766,7.5646095,-6.9037495,0.5103567,0.55483097,0.54436433,0.5294181,0.58226466,0.5786252,0.55016404,0.5502833,0.6020916,0.6146397,0.57559454,0.52201116
happy,-636.255,48.839024,-1.6998234,9.399966,3.1192348,-1.4558686,-13.382699,-6.0864167,-7.099094,4.9026995,-8.175387,7.116387,-8.158259,0.4576097,0.517461,0.4909555,0.4959202,0.5323216,0.54550034,0.5227287,0.54692185,0.5653009,0.58258885,0.70578825,0.5873907
happy,-577.90344,49.742096,-10.452777,14.501432,5.765043,-6.483935,-9.051545,-5.785494,-4.1980815,3.9482625,-10.455848,7.3799877,-6.529584,0.42958948,0.42723486,0.4403493,0.50240946,0.49931312,0.5362202,0.57582635,0.5022157,0.48242876,0.59333575,0.57465625,0.52609336
happy,-519.17194,47.846462,-6.3867393,4.414956,0.4006577,-10.044722,-14.421232,-5.9757338,-11.2575655,1.762447,-11.9414,1.1828511,-9.510018,0.42135325,0.37428054,0.37288952,0.4051331,0.4901841,0.48282933,0.42032415,0.42898503,0.49834406,0.5471692,0.59789515,0.46954367
happy,-517.5515,29.3267,-6.778689,-4.8458095,-3.9691255,-8.034145,-16.945057,-6.369865,-10.80425,0.72618115,-10.546097,0.3837355,-9.906271,0.42302394,0.44899493,0.42868325,0.41274846,0.45825854,0.5139927,0.5343539,0.49007568,0.48329872,0.5706332,0.65932405,0.564919
happy,-535.3,34.568695,-7.575095,-3.2647908,-4.2544947,-6.3951416,-15.233761,-5.538858,-9.70769,1.9023393,-9.574393,0.97416115,-7.437518,0.4660126,0.49252906,0.45799538,0.4621934,0.52521175,0.49172574,0.47586092,0.45958763,0.47866887,0.5716975,0.7120431,0.56274986
sad,-703.17926,71.54616,12.867942,17.282421,6.48201,3.666998,-4.6784844,-1.0194457,-0.1855838,5.090634,-2.2705314,5.4740796,-1.1652853,0.48718292,0.4921675,0.4440622,0.45514244,0.5048762,0.5243507,0.59992737,0.60605127,0.51830184,0.5638885,0.5953153,0.5557935
sad,-711.6397,69.40672,8.623326,16.597708,7.975514,-0.40032712,-10.039372,-1.5091442,-1.5303622,3.2588894,-5.7517815,6.5929036,-0.10118424,0.4338868,0.409591,0.41283834,0.44649312,0.44774336,0.50976497,0.47326928,0.4477569,0.5952555,0.6941916,0.61250675,0.44234917
sad,-710.0423,65.11189,6.497134,14.327935,6.996817,0.33847746,-7.0580106,-1.2692319,-1.5819213,2.170352,-2.5761092,4.5338874,-1.8448143,0.53001696,0.47830704,0.46841267,0.52225983,0.5584603,0.54627055,0.59376615,0.6146778,0.6113605,0.62307477,0.6822456,0.64242285
sad,-704.4846,63.690205,6.52002,11.533953,4.1612144,-1.9545603,-8.915207,-4.1008034,-1.4067527,1.523053,-4.551123,7.3196526,-1.2642913,0.46612746,0.46280858,0.40856043,0.42218673,0.48904672,0.49911043,0.51012826,0.54190177,0.55759954,0.5971557,0.53366464,0.49144152
sad,-660.15173,64.20225,0.31640056,17.086153,3.0959995,-2.5840816,-9.746408,-3.3614686,-4.1438837,1.8986287,-4.9560575,7.4881644,-3.600151,0.54517215,0.564297,0.52797425,0.48830807,0.50414073,0.493592,0.49502835,0.5833141,0.54256386,0.53509974,0.58218396,0.5817072
sad,-673.2056,57.890556,8.200388,17.848665,4.4245486,-1.5889285,-8.976111,0.25623372,-2.5567536,2.02825,-3.25436,4.351145,-2.284809,0.52260023,0.46258417,0.42719156,0.42394817,0.4689895,0.47211042,0.5444455,0.5680797,0.51564384,0.5893251,0.6607529,0.5703729
sad,-688.2738,68.21663,9.115482,11.4678755,5.6335783,1.1387244,-5.0341578,-3.1584992,-3.7719762,4.0576634,-3.2588174,7.5858316,-1.5218132,0.58570343,0.56821185,0.57445806,0.5424596,0.52007574,0.5062934,0.5548111,0.61695373,0.57202435,0.59580475,0.66839755,0.688184
sad,-708.735,60.772022,15.666278,18.072308,8.494926,3.1760066,-3.1102989,-0.01744563,-2.8970969,3.0554233,-2.2721322,4.8764143,-1.4079726,0.36415628,0.35203072,0.3972517,0.3993907,0.47214836,0.5156978,0.56542563,0.55441445,0.591392,0.58568084,0.5887224,0.4612461
angry,-600.42944,49.07952,-4.534225,13.190784,-1.8969457,-2.0469704,-4.223438,-9.140183,-5.1712766,-0.9657322,-4.8414097,7.0568075,-5.5212054,0.55267984,0.5577894,0.5223662,0.48834017,0.5145852,0.56459993,0.58543926,0.5537246,0.52788293,0.6024823,0.6691649,0.5731345
angry,-562.01636,43.76876,-6.257034,9.05682,-3.8922017,-2.385748,-5.9568844,-8.551051,-5.277697,0.017779514,-6.364393,6.118279,-5.675499,0.52923673,0.5396402,0.5317624,0.53200656,0.59063625,0.6228867,0.5638702,0.5751761,0.53330797,0.5011005,0.60378414,0.58832765
angry,-555.1802,43.126465,-5.09204,11.500177,-0.5850062,-4.0754604,-5.408625,-13.686268,-7.378526,0.09690782,-8.505014,7.154259,-5.7262616,0.5340067,0.5723946,0.509018,0.53011894,0.47701305,0.45020494,0.48222536,0.435866,0.53646445,0.6158706,0.53323144,0.44160295
angry,-552.81934,40.862366,-7.30226,8.813789,-3.6546283,-4.7391543,-8.619911,-13.417959,-7.7720747,-1.1786251,-9.315292,4.7284,-7.1800556,0.45528027,0.5035744,0.5601481,0.6083137,0.61749566,0.5644186,0.5464119,0.55049616,0.5340962,0.5247859,0.52475595,0.44712558
angry,-346.33276,13.397866,-12.956176,-4.1909504,-10.432681,-7.585283,-10.400049,-6.4630847,-8.764157,1.7452906,-8.400547,0.21169043,-5.0409284,0.4358939,0.46000797,0.55994403,0.57342726,0.6475292,0.6249507,0.4840786,0.45597416,0.46260813,0.49894673,0.5162278,0.47100446
angry,-411.353,33.105694,-5.944068,7.2825437,-6.6075797,-8.635564,-3.5173676,-5.442981,-5.0690145,2.4826858,-8.43111,3.6402774,-4.3830276,0.5071101,0.55682224,0.47527757,0.47565418,0.5288066,0.6170788,0.5305689,0.48168308,0.47699854,0.5427792,0.5903976,0.50851667
angry,-395.47275,19.499796,-14.161878,-6.138322,-9.070949,-7.454795,-11.869758,-8.18138,-10.039876,3.3085463,-6.6235604,2.3282933,-6.937486,0.544422,0.6388679,0.5859491,0.55389726,0.5820872,0.504027,0.47035936,0.4412383,0.43164998,0.45976838,0.4841575,0.47957173
angry,-312.6154,4.078807,-17.515005,-14.145941,-15.056305,-7.1189113,-13.996258,-6.1979346,-10.9319105,2.1057847,-8.223564,-3.992289,-9.410963,0.27095103,0.2983216,0.35611326,0.35596526,0.4548918,0.452862,0.4818915,0.6082001,0.32940215,0.29151532,0.2891979,0.32327744
fearful,-674.3083,53.590656,4.0580435,12.5764885,5.6779933,-3.1587863,-4.8973002,-1.2883288,-1.942277,2.7172418,-5.929823,5.0395412,-1.1708874,0.5000812,0.4725331,0.45322263,0.480801,0.558479,0.50138575,0.48596844,0.54710305,0.57936513,0.5952223,0.65035015,0.56477743
fearful,-688.0131,50.824116,10.930711,14.735652,6.8808837,1.2415934,-1.6859471,3.0226188,-0.107025586,4.211326,-2.6916928,4.0307665,-0.9840811,0.56530833,0.545689,0.53445035,0.5128652,0.54712445,0.623484,0.68803865,0.6418831,0.6094743,0.65324867,0.66308343,0.6046349
